URL,PullNo,Participants,CommitHash,Analysis
https://github.com/pallets/flask,427,2,6b9e6a5a52f22bdf6b86b76de1fc7c8e1a635a8f,"[{""blanks"": 216, ""comments"": 102, ""loc"": 546, ""ext"": ""rst"", ""file_path"": ""docs/quickstart.rst""}, {""blanks"": 24, ""comments"": 5, ""loc"": 61, ""ext"": ""rst"", ""file_path"": ""docs/tutorial/setup.rst""}]"
https://github.com/pallets/flask,427,2,605d0ee34421fbc1dd714790ff016834c9b3f0cb,"[{""blanks"": 216, ""comments"": 102, ""loc"": 547, ""ext"": ""rst"", ""file_path"": ""docs/quickstart.rst""}]"
https://github.com/pallets/flask,427,2,2befab24c50a8f1a3417a7ce22e65608ba3905e1,"[{""blanks"": 208, ""comments"": 102, ""loc"": 534, ""ext"": ""rst"", ""file_path"": ""docs/quickstart.rst""}]"
https://github.com/pallets/flask,431,3,e987d5d91776e9a2ba99fea13865eb3ca987e299,"[{""ccn"": 5, ""avg_ccn"": 1.25, ""avg_loc"": 3.5, ""avg_tokens"": 26.25, ""num_funs"": 4, ""loc"": 272, ""tokens"": 770, ""ext"": ""py"", ""blanks"": 10, ""comments"": 191, ""file_path"": ""flask_website/listings/projects.py""}]"
https://github.com/pallets/flask,431,3,56a6adf407f6db23358a5803de2ef30623ec6907,"[{""ccn"": 5, ""avg_ccn"": 1.25, ""avg_loc"": 3.5, ""avg_tokens"": 26.25, ""num_funs"": 4, ""loc"": 277, ""tokens"": 785, ""ext"": ""py"", ""blanks"": 11, ""comments"": 195, ""file_path"": ""flask_website/listings/projects.py""}]"
https://github.com/pallets/flask,431,3,3f6e20290d8fa4bf23d77ef2f16d7b855bad5e6f,"[{""ccn"": 6, ""avg_ccn"": 1.5, ""avg_loc"": 3.75, ""avg_tokens"": 28.25, ""num_funs"": 4, ""loc"": 278, ""tokens"": 793, ""ext"": ""py"", ""blanks"": 11, ""comments"": 195, ""file_path"": ""flask_website/listings/projects.py""}, {""blanks"": 0, ""comments"": 0, ""loc"": 42, ""ext"": ""html"", ""file_path"": ""flask_website/templates/community/poweredby.html""}]"
https://github.com/pallets/flask,431,3,6f773ed3afae0d23279adb10c24b8aa1a9d76922,"[{""ccn"": 6, ""avg_ccn"": 1.5, ""avg_loc"": 3.75, ""avg_tokens"": 28.25, ""num_funs"": 4, ""loc"": 279, ""tokens"": 797, ""ext"": ""py"", ""blanks"": 12, ""comments"": 196, ""file_path"": ""flask_website/listings/projects.py""}]"
https://github.com/pallets/flask,437,5,cb24646948a8c00c5b39f0d76bf75e153ac502b1,"[{""ccn"": 75, ""avg_ccn"": 3.0, ""avg_loc"": 7.0, ""avg_tokens"": 54.8, ""num_funs"": 25, ""loc"": 303, ""tokens"": 2012, ""ext"": ""py"", ""blanks"": 131, ""comments"": 290, ""file_path"": ""flask/helpers.py""}, {""ccn"": 48, ""avg_ccn"": 1.263157894736842, ""avg_loc"": 7.973684210526316, ""avg_tokens"": 60.05263157894737, ""num_funs"": 38, ""loc"": 317, ""tokens"": 2354, ""ext"": ""py"", ""blanks"": 52, ""comments"": 22, ""file_path"": ""flask/testsuite/helpers.py""}]"
https://github.com/pallets/flask,437,5,09370c3f1c808e9251292bc228b6bef4b1223e93,"[{""ccn"": 75, ""avg_ccn"": 3.0, ""avg_loc"": 7.0, ""avg_tokens"": 54.8, ""num_funs"": 25, ""loc"": 303, ""tokens"": 2012, ""ext"": ""py"", ""blanks"": 131, ""comments"": 291, ""file_path"": ""flask/helpers.py""}]"
https://github.com/pallets/flask,437,5,12544c3a8dbe4296b6f5cc8c2d602034d5924cd3,"[{""blanks"": 85, ""comments"": 5, ""loc"": 297, ""ext"": ""rst"", ""file_path"": ""docs/extensiondev.rst""}, {""ccn"": 10, ""avg_ccn"": 3.3333333333333335, ""avg_loc"": 7.333333333333333, ""avg_tokens"": 40.666666666666664, ""num_funs"": 3, ""loc"": 104, ""tokens"": 249, ""ext"": ""py"", ""blanks"": 18, ""comments"": 33, ""file_path"": ""setup.py""}]"
https://github.com/pallets/flask,437,5,27194a01d8f7e4fd913811859ec4051ff99c52f4,"[{""blanks"": 204, ""comments"": 102, ""loc"": 522, ""ext"": ""rst"", ""file_path"": ""docs/quickstart.rst""}]"
https://github.com/pallets/flask,437,5,68f93634de2e25afda209b710002e4c9159fd38e,"[{""ccn"": 75, ""avg_ccn"": 3.0, ""avg_loc"": 7.0, ""avg_tokens"": 54.8, ""num_funs"": 25, ""loc"": 303, ""tokens"": 2012, ""ext"": ""py"", ""blanks"": 131, ""comments"": 291, ""file_path"": ""flask/helpers.py""}]"
https://github.com/pallets/flask,438,3,74a72e86addd80a060f1abf9fe51bfc3f5d5be8b,"[{""blanks"": 17, ""comments"": 0, ""loc"": 83, ""ext"": ""rst"", ""file_path"": ""docs/foreword.rst""}]"
https://github.com/pallets/flask,438,3,d8c2ec4cd863112af4c55e1044c8d3024d58f21a,"[{""blanks"": 17, ""comments"": 0, ""loc"": 87, ""ext"": ""rst"", ""file_path"": ""docs/foreword.rst""}]"
https://github.com/pallets/flask,438,3,c78070d8623fb6f40bf4ef20a1109083ca79ef7a,"[{""blanks"": 17, ""comments"": 0, ""loc"": 82, ""ext"": ""rst"", ""file_path"": ""docs/foreword.rst""}]"
https://github.com/pallets/flask,438,3,8f568cfc19f5b5f2aa59b06d4e2b5b8d31423605,"[{""blanks"": 11, ""comments"": 0, ""loc"": 56, ""ext"": ""rst"", ""file_path"": ""docs/advanced_foreword.rst""}, {""blanks"": 11, ""comments"": 0, ""loc"": 44, ""ext"": ""rst"", ""file_path"": ""docs/foreword.rst""}]"
https://github.com/pallets/flask,1112,2,931be87475634c79deae584b7fa8d2bd6d6c55c0,"[{""blanks"": 15, ""comments"": 1, ""loc"": 44, ""ext"": ""rst"", ""file_path"": ""docs/python3.rst""}]"
https://github.com/pallets/flask,1112,2,efdf2e12125f52f02a68e20b6df1814635d2c005,"[{""blanks"": 16, ""comments"": 1, ""loc"": 45, ""ext"": ""rst"", ""file_path"": ""docs/python3.rst""}]"
https://github.com/pallets/flask,1112,2,a61347b902961d36d932bab56794fc39fab0d210,"[{""blanks"": 16, ""comments"": 1, ""loc"": 45, ""ext"": ""rst"", ""file_path"": ""docs/python3.rst""}]"
