URL,PullNo,Participants,CommitHash,Analysis
https://github.com/psf/requests,173,3,dcebab4c35369f9f91dab3eb6ff877509f7d38c2,"{""quality"": ""3.93"", ""num_modules"": 16, ""warnings"": 297}"
https://github.com/psf/requests,173,3,c48cf2bba8aafa50ae5cd77e7ab4bb476dca086c,"{""quality"": ""3.93"", ""num_modules"": 16, ""warnings"": 297}"
https://github.com/psf/requests,173,3,ac9f9b653c5acfde2bc6c2c3e8cd3dbf6e402c4f,"{""quality"": ""3.93"", ""num_modules"": 16, ""warnings"": 297}"
https://github.com/psf/requests,175,3,62d29d510625aa6c5415f4ba35579059b1c842fd,"{""quality"": ""3.64"", ""num_modules"": 16, ""warnings"": 297}"
https://github.com/psf/requests,175,3,ffde764a910e64398d01a8058a540853b63d60d3,"{""quality"": ""3.64"", ""num_modules"": 16, ""warnings"": 297}"
https://github.com/psf/requests,175,3,7077272baa39113538aeed6e40ce38d20f5c512c,"{""quality"": ""4.13"", ""num_modules"": 22, ""warnings"": 519}"
https://github.com/psf/requests,175,3,2361a6fc79f3af84550478cd43e0f9ab26e714f4,"{""quality"": ""4.13"", ""num_modules"": 22, ""warnings"": 519}"
https://github.com/psf/requests,220,2,b8d4a5ea61de8b579aa3e3d8e37e43f3cc34b619,"{""quality"": ""5.72"", ""num_modules"": 15, ""warnings"": 286}"
https://github.com/psf/requests,220,2,340f7a0733b6b023c2bec18bb0f91e8f1052a84d,"{""quality"": ""5.60"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,94c587d642eb131660e738667dc3861fbd35314e,"{""quality"": ""5.60"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,d23c4b94c11eadfba7554fa7216f2a30b04396ca,"{""quality"": ""5.54"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,0dae52220b274890af08ac040bd90747146c3d90,"{""quality"": ""5.64"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,06a5aed8e2a539d780020fb893fdf5ef9192ae04,"{""quality"": ""5.64"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,495c3d500640ce39d53292fd9846a2354d203675,"{""quality"": ""5.64"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,4892a305d9cd658287b3320d18c60886b14b5b48,"{""quality"": ""5.60"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,20e0ee4968298815ed8a3cd7de01a17e8451cd6c,"{""quality"": ""5.60"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,af6aa3e5729aa4e99716546915957ecf70bb894d,"{""quality"": ""5.55"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,12db1576e9d0ed897f799a8f382ee92db891988d,"{""quality"": ""5.55"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,b7c788cc56b6f2f1113555074fad848afa9caf0f,"{""quality"": ""5.55"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,60b37e54b56ae9b1f3457bfda6178c001cdddcc4,"{""quality"": ""5.57"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,4916b1c2cee365bb4975645defe3ed115b161b30,"{""quality"": ""5.57"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,491a3c075d341a048c50b4a989b87da0c2a75992,"{""quality"": ""5.57"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,53c7b777355a42eaef1df0c88916d413d3e996ec,"{""quality"": ""5.57"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,9966017a4976339c76b834eab8a10b4dfba474f1,"{""quality"": ""5.60"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,68b48309480db3a95372967fe9c005d612c91ea0,"{""quality"": ""5.62"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,b88fbb5e0c1a95987612e891c60c3b14418fd077,"{""quality"": ""5.56"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,82cbae479c248d565e86d6664a0cb89d39dece6b,"{""quality"": ""5.56"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,e46251b727479f8c477424afaddc80d2eb388e67,"{""quality"": ""5.56"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,8f8dbec0d5a48ab39350a37b2c558ed95a4c8252,"{""quality"": ""5.56"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,220,2,58b1c69b6a40749f7dcc03f6489e5486e50f7ea2,"{""quality"": ""5.56"", ""num_modules"": 16, ""warnings"": 299}"
https://github.com/psf/requests,316,2,12f3c65e5a426ce32808cc456387ca7d7e7c5126,"{""quality"": ""5.35"", ""num_modules"": 28, ""warnings"": 701}"
https://github.com/psf/requests,316,2,91766548d10cd5ebf46aba376f9e000263285875,"{""quality"": ""5.35"", ""num_modules"": 28, ""warnings"": 701}"
https://github.com/psf/requests,316,2,2c0ff95d4d8daae7c0624b3a96584d722ebf6c38,"{""quality"": ""5.35"", ""num_modules"": 28, ""warnings"": 701}"
https://github.com/psf/requests,316,2,a7223f86a976410bb904fb2e983440c94175aa75,"{""quality"": ""5.35"", ""num_modules"": 28, ""warnings"": 701}"
https://github.com/psf/requests,446,3,2f33679cb39c144a9fef591e5140a766c92d66f5,"{""quality"": ""6.25"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,79bb9ee1417afe2231972c1331308500104e5dc7,"{""quality"": ""6.28"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,de0658f7e82982a398e8acef3470ed6be0e3c52e,"{""quality"": ""6.28"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,b0e18650735dc667f76f6aff108877f03b729c23,"{""quality"": ""6.28"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,fd7610dd7a144879481b48e3b5412753b8499776,"{""quality"": ""6.31"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,faae6b87b14851a75a62c3c4e82e0b571e3a8fa3,"{""quality"": ""6.30"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,446,3,8c873712fe89b9a4378cf069191a197d1eb6500a,"{""quality"": ""6.30"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,475,3,e2645826be0449842dcc812e31541c5254c69e05,"{""quality"": ""6.29"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,475,3,1cf5ec872c4db961addcfe7ba7d167c04205b030,"{""quality"": ""6.30"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,475,3,fba77fc65f40ba10428346c0d01fe6c5d55ddbce,"{""quality"": ""6.30"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,475,3,0e65dff008f8d18fd6545d4b3e1656e048f3306d,"{""quality"": ""6.33"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,475,3,bd0e00280460b28d3bf715d64888605750d9e735,"{""quality"": ""6.32"", ""num_modules"": 34, ""warnings"": 972}"
https://github.com/psf/requests,535,3,3550ac7473883aea52ca7f4153de8c26357d5c37,"{""quality"": ""6.19"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,535,3,e28c1c9bfa286b0badb10ddbbeb1fd965f57cad6,"{""quality"": ""6.19"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,535,3,06e4971fe72c377692ba9e37638431ed0582a028,"{""quality"": ""6.18"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,552,4,99210995463497cf4ee9ec1bee79c5f2bff4e3f8,"{""quality"": ""6.22"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,552,4,1360e77cb2c5c7956b9c2b6e510040fa73c6d7ee,"{""quality"": ""6.22"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,552,4,e1528ce3be5a0798d509ae774ac7c3667b17ef29,"{""quality"": ""6.22"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,552,4,b4eb8663afce7d6c5e06df8625c5307a6126ecb5,"{""quality"": ""6.23"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,559,4,ed7b14899fcc196acb5631819585dcc2be1b41f7,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,559,4,0a7d98871c08029c9562699fde92ba293a3a791a,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,559,4,3288426f2bb4fc52f58ea6422444bc013ce31a8c,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,559,4,e912a6f5da30e9a5507fd14cb6cb32f7e05611c0,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,559,4,64eb415ec0595f4ee5a59578dbbbb99200755c49,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,559,4,b06690270500c9b550c989ed3ddf0115808e8796,"{""quality"": ""6.31"", ""num_modules"": 36, ""warnings"": 1018}"
https://github.com/psf/requests,562,4,973e9cb54826062328f1c8650630819205ccfe8e,"{""quality"": ""6.49"", ""num_modules"": 31, ""warnings"": 874}"
https://github.com/psf/requests,562,4,2f50cb92b6fd471d4f9771b815bf8bfbb881795f,"{""quality"": ""6.50"", ""num_modules"": 31, ""warnings"": 874}"
https://github.com/psf/requests,562,4,355003b400e18be508e530400c2c232f9ce0041c,"{""quality"": ""6.40"", ""num_modules"": 31, ""warnings"": 874}"
https://github.com/psf/requests,562,4,f25827c5b66450482fad8209f38ca77664f504dd,"{""quality"": ""6.40"", ""num_modules"": 31, ""warnings"": 874}"
https://github.com/psf/requests,565,5,7c5151e8e71551f566edd10df943eb322a4a1dbc,"{""quality"": ""6.20"", ""num_modules"": 35, ""warnings"": 1002}"
https://github.com/psf/requests,565,5,2a27b123fd5bda2030e81995ff77e0e06f09ceca,"{""quality"": ""6.21"", ""num_modules"": 35, ""warnings"": 1002}"
